photo_id,business_id,caption,label
x4dFhHMzALZ3vleIZUZeAQ,-1WM2044r3jVZC6oQ2QeVA,,inside
F7T2QHRAyNEP72MUYKBrnQ,PjW2m8EitlJQT1KAu3jxhg,"Claire, our sever was awesome. Good Lebanese food.",inside
dfJRAmfo4cUvh_Lau5bGYw,prZjGYZFtZ05e80cSEYyjg,Crowded in this room,inside
nw5K6CcJ8E2cKxS_KoGKyg,pR0wreOtTyPwBy_JGyJRNg,Fantastic fun brewery with creative delicious brews! Great service every time...we will be back to De Bine. All the Cool Kids are Brewing It,drink
XmjGsFk2_R8tAmkdJ1ThCw,kbexVWZtu3j87c0SgsaHfw,Menu from St. Pete Saturday Market (01.26.2019),outside
_gidSqc5N6cxtAy_TaUuhw,t-_pLJLaIJZDomaDQaWwaA,,food
M5K9nGPKibeGF-z_oEH7qg,7qA-7EK9-i8x3p1UPiSMFw,,food
rffvuGzHrzAglecXF-dSZQ,7wSnkgOORRCqVDa_n8Upxg,,food
9roW2SYncyVgMgcfkSxgWw,L_DMBHYChySL-U6U3Kcztg,Decorated and ready for guests. The room has an understated elegance. Perfect for a variety of events.,inside
u4Av8HwFxJOVOuLIBR-3Mg,BOjpe0u5u_cm9SWMS2KLFg,,food
12AXEOu9dDACrPPF7vl2-w,enl5_0c6njSeiG2ZgieQJA,Restaurant facade,outside
l13Lxb64qYswJYiQapYX6A,i76ERS3jM111T3VMbi2yrQ,Sushi Chefs at the bar,inside
IxIJw6RU3p3ZnFSlYkY3-A,38gOYYqd3QQEBL-cmd0J4g,Tapasilog,food
FFmrpT1wPUncDnGqkNPBmw,xKiTLjsWMHoeutot6lPZIw,Beer menu,menu
3T0cJPSlmNxwFUWfx_x3OQ,tZpxxtkCfY1bkM91vgqrrQ,Feb 2021: Menu Page 2 of 2 (Photo courtesy of the business's Facebook page.),menu
KFOSDOu0r_NaEaWtrW3NlA,KfIPQSLSj_rJ9zbsdO7wFQ,They take cards! They will also text you when your table is ready if you are waiting.,inside
jgONDUUsP_-IeKYthkNp7g,ws6TIgXXA-5RSHRrMBEktA,,menu
a9OciYyOCKP2-vIPdqV2IA,YvBGiNf-lPJg68RyKBsq2g,,inside
Cf5Ml8RA7dE6goQK0-mJBQ,qLWIKYCCsu_b4NNqgmE3JQ,,food
Y5sHkE08ERdIFLkLCgiT4Q,eltuhV8KTDIhqdYgAyknAw,,menu
W80J2274gvOBug5kW9Je9g,8NyDM-FDoWEEeEG9XUwnbg,,inside
stVQw0h5yrrxae2NVca1SA,4R2KR_-FybS7oegGrXjHVg,,food
riFCr_as48kXI7Y7hAT3ig,U0fudm5-3PbziT5dagM10g,Party fries,food
TeGvUm8DmirZoUdkiwkiiQ,MXNEFOi2wO8Zk6s5-5yaEw,Charro Vida,outside
ivNrQfknrymEVhT2VdSAMw,GRSS2xFmaiX6hw7QReoM_g,,outside
n1tUtq6C-xxFtiA-M70iSA,DK98TgLNmIguxMMPGlyb5w,,inside
XS0_yzhj6n-T78FWyBAnHg,rXA6s5JChbYlyqSbbkZboQ,We do catering right!,outside
bVdNZjdmjOkU4K6xMDbg-A,e0M-5mblsuda0syws5R68g,,drink
OVVoWosFwqdhwsFkti3Myw,r_3mqYyAKuGICx8jhwXxyA,,menu
RWpcI1YnHpowW-bko6wfHQ,bPGzgqDIbFAhSLo4GAT-Kw,The views are gorgeous!,outside
-q6tBthVv-CLIYhKCFqRMg,fFUZOVeiA0a6O8aHcGS2sQ,,drink
lYIcgG6B0fabKQzS3Q6-HQ,fI1dmyphGZ6S2-bu6jCuFw,the sushi bar,inside
Yi0FqIrhvqdmI_i1V5mgZQ,TF9Kq-xq7J6Kd3_E0Xl5HQ,Cobb Salad,food
IxD7EZMdWmVaCsNyJ2IiQw,xmO9u_t1LspxV5iuF594Tg,Wudon BBQ MENU,menu
t9Qj3d95gTUJEzZC46AqEQ,GC1XeEHiOLIi2SbNzsoGCw,Teriyaki Bowl with Chicken,food
U9lx2uL-IjUJSJgyYJDHOg,GXFMD0Z4jEVZBCsbPf4CTQ,Outside,outside
hTLBj8AIJ6fAPFAeyUZLXw,S0QtR1BviqJmLZ1AsFKKjg,,menu
ijR5KZJeDf2oaM3pg-n72Q,8Lbz0hfE4MWzd7yDu9atBA,,drink
gMEBlSsgAbwe4v20C2yOVA,ghsaIqQ1xY3cWtWWJ4QW5w,White Chocolate bread pudding,food
U0ynhgdm75YMQICvYGqXoQ,T_HJvjWYGBtZWmRPzNJeBw,,inside
vZOKFjz_xAqbSaebSRhGTA,z31te0YMSegTdktp3qYqGw,Omakase: Red Snapper Roll,food
YpXCpnkNaCWr50xf-FzokA,zB6YGDKwRC8oiaEu3_Tieg,January 2010 snow,outside
u0YL4_nwm23el9h5fyLh3A,EVu72ZfMe7IpUWhD1el5kA,,drink
mrF6D4VNFx8pl3GXEMq9tA,dqCh-L9qSQoW6YudvERNrg,Appetizers and quesadillas,menu
E1VxT2dK2XKsepaau71OsQ,AJ1-2fZZWPgpq40CmZapTw,,inside
dH0chHNbIxEhaDIBkWC5rg,ahcB5_-ZcrtHT1QqcA8Ipg,Food That helps you Thrive!,food
hm9w6qitZarCcKGgxwBZLQ,SzKOoeRCtoXvekt3K8B9Iw,,inside
LyttvM-D6llhO3fC-wHqeQ,Z5LGSHEYjCUtKwjKotCNqA,,outside
7FqryVdwjh116czNAAIirg,qtyF_DOueK4JwFn8Trsr2A,,drink
oAsL3-4c7zONSLeM-fv3bw,p_qSQwShIgQnNxGcajI4-w,,outside
cpjaXDw1UQQ1d1k6zxg46Q,2Z8YwDy6fUUTFFSSNXbLBg,,outside
yKIvMYRDzRCdKmqTSk3ZqA,7_QSRB1ISoSB9L3zpYE6sg,Kicking Bloody Mary,drink
LN6B37RNGPqNYTtDW7ECnw,KGS2i9T0-WeNw5_dXSOoGQ,,inside
-HtLtFNJrg6JN4LutelofQ,2HxkdqHmbYGj_BH1bLaiSw,#Nektar,drink
uDBsgFNnPcaW2s2nKhcQow,C1rcsEknUcuA-qTQagdTBw,Check out our Happy Hour -Woolworth on Fifth,drink
iR_Jac6DDKiGUJ-8IZBJLw,5PgAVDBPBdH1MqwoXYGHEg,,drink
Mgi0t4epsQM-TckbV9yqFA,htJyj7N2_QqVUAvXCK9aXA,1919 Smoked Old Fashioned,drink
9rfD_X4IPrv0tPWHEcIt-A,gCmyE-atK7PLFsRDWa-iOA,Peychaud's Bitters. Doctor Gumbo Tours. New Orleans. Louisiana.,drink
OU0p9ErRDhLY8napp6ZdHg,7gaW40r-IZfLjcOFCXKCjg,Assortment of fresh pressed juices,drink
uGl5rTlFsJCAzyXH9QwPfQ,wBfryhyFBHTUM-HUAGjZOA,,inside
SxfiPGrwuAB29q2ztBpncQ,dV8SCuZ-JMPQx4RKDdPotg,More beautiful art work,inside
HyFN7L1PYIeTTBTY2-G6ZQ,GGW9w93__Y1wFkjMJA3Ygg,Nutella and strawberry crêpe!,outside
AbTUg9O5NtuSVUYvQBJR-Q,450EVr3DA9qYzx0B_HzPMA,,outside
2R-4NNu-9xhRQxU2Ur2FHw,xh7mQ46QUMswpugKJFmppQ,Bon chons,food
vjeBsunIsKEWGpmQPOktTw,quk6TFDQyuQ4g0KuIb9qUA,The Basil pizza is beloved by Toni Basil and Basil Exposition,menu
AK0qDSG_Kobv5ScWU3ChHw,xLiN8ZqDaTEn0AXdhRZ-Xg,Front of Peppermill,outside
9Y8Sh2AF2mmaAlO_zKgyYg,4MY3w1Spq0LFxLKmIkGRWg,Old school is the best school.,inside
tJBp3j6ad7NzQ28I6TnVBw,6_Gsn1ZxSosWb6mZusap0Q,,inside
fWatJPHi_D99NdVNm0C48Q,NfOnxD8NT4UQmSfBY6iqng,Thank you for the memories George,inside
94TmuwoXfmBGdmuOr3Oj4Q,buPJX5kCRy3RKUfGFQSQ9A,,food
McOnx4uvrgZ9Mv8O9k0U2Q,7IdIGemGZodDAA_9mJCigA,,food
hngf0XTf1QgFFMXM1D_4dg,GA9OAgqv9JOHzXrvKCQVOQ,Very nice decor,inside
vREr5dLwKJzHqSmdPiSn6Q,A53r5VFXvxLM7GqiQUiTJA,Edamame,food
Ei39F7F-S5v_BI65VETlwA,CwL56LgcMz7Bvi4xODHVSw,,outside
p_hOR6xgszOavfWkB_flng,1oJ_UcVoTHSAYgu53YiJQA,Mango Habanero margarita & mojito,drink
s5mt7NmdhE8hGufJqsDYmg,oiD4N-h7GotnsiXEa4Er5g,,outside
HUH07lIj4chNTBE3Br4E0w,TdrNka-oPWf4B-jN9rKltw,,outside
EQLPm1efMG5L2GCPccp7PA,cZ6sHHLv7VSmuFSxP6sQLg,Inside the restaurant.,inside
pEtHssK-z7-OUOK-CB7V3A,6a4gLLFSgr-Q6CZXDLzBGQ,,inside
yG2wYIaqPd5Ev_5rJ5k_3Q,AK5AQ8TSpLXmjflYbrN_Sw,,inside
8LmKbjvAVTQ8_Qi5MHOdIA,ri7LOsk5W_xGVfxhXFHY5Q,,inside
8QEB72wI2wTwnENUrNED4Q,g3XizWCZY2FO4g-C5EWdyA,Ranchero White Pizza,food
nstkVdQ9oIZDF3OD78GG4A,-cDVG1zBZPBYU3TAoshgxw,Iced Shaken Espresso,drink
TOmfy7aluEe4QfEKNNHEmA,qOrzaDT6Q92tVnBziWw8NA,Black and White,food
B-_6xNC74QeG_DGQIHhC3Q,JwqsUH569WgmZ91Cg6CUpg,,inside
zFZWSOjkgbC3Oyw4XrB6Bw,GmomRGW_omclyKXKDppsIg,,outside
8KsxATY-reAdDKjAF-Szdg,3ds7tczq1T8m0sUWhr9q6g,Papa John's Pizza,outside
CtKGyN9dkKRp4pqO0z2u_Q,D1lOc4bmegUFyp_eAyJPjw,Cocktail,drink
6QWyzrtyQF1rAdMdMC8e5Q,S8ZFYEgMejpChID8tzKo9A,Sangria tinto,drink
wtcWwkj0l8fXfJHZIXHXRw,R0RbI29U_ft7lNAV6h-VRg,,drink
C-M96Ys66EdgbbXlAcxUlg,PXWYIvRGnAcxWyPwvXbuDw,,inside
fKQxi0kQV6p6vP0Xb6ikHw,bqAwBg211dfN4cCb7NRpsQ,Enchiladas and taco.,food
DWmTsS26dimVSgG2kgR_rw,MDKoB6mhClbXsIzVdvKDpg,Patio Bar,outside
GOCUAPXIxPXJqjDbCYFW8w,oQ5vMDu5GihRMLCsytYlKQ,Juices,drink
16SaNfFQGLSQnUpVpvRzjg,KSYONgGtrK0nKXfroB-bwg,,inside
rk_dPvZ2QtiFAka6ubte1A,dGUyXgFW1WSYMgRypKaYew,,inside
oZ-CwIg9Ma2Gn674b7lPpg,1-X7CTrw5eRUA8fBHbjUvQ,,menu
JsUgrOQk8uq-8dnSdSav8w,E7W2rjNXy9UF0trIEtqLDA,,outside
v6E008V00JBBWqDCxSVHEw,_3U2YwnbcdtDc1UVvjUrkw,,inside
cmHXK4VVfhLg69mPEMTu7A,Qpyp_qwSCxb6a0PsLcJnwA,Bourbon,drink
hpHkjIgSQ5mFvr4W94a_dQ,95r3jAJRn10e9aB5I_NlPg,"""The Wild Carrot""",drink
XXc3WWHIplesudGIc6kCQg,v17tgCRjuPQiFOq4uvEI-w,,outside
hhDbJWlmNjLoPPEzeB-Mvw,IIC_gGdLTSCbRMtKzg1-ZQ,Our Christmas decorations are up!,inside
tHzI6N-bVmnAzaG06ROFZg,AlsQKIObWX4KAO82Nss4-g,Carne Adobada,food
J3uPrYmvITmjI76ijpU-fg,SYHDOHRNAH-2xsw3XB5qbg,The Shop Cafe,outside
Zv0i3YbW_hsXh_31g5zSyQ,6POxtHV_ZIpCJKBd3u_efA,,menu
7_EVzDtEhwGdXfYsH0OH_g,xCXGV3wEvYd4xBGx8ZRFQA,Dinner 2012,inside
trsB2ZCTGWQ8FDttrmR6Dw,TkupWfgSwBd_h05HAORDJg,,drink
B2SyRH4m1vqVVbKR9xjnwg,RQpOPNHJReRnrsCD-2qEoA,MID CITY PIZZA,food
EOo_z9_HtkabLG6sszwH2Q,0o8k654DD4h8ywBOXP1GRA,Bar Seating next to the kitchen area,inside
c8thWLjyuBc6-TqzXkw01A,1sZKO790Q6C4aV9PKmtWeA,,drink
PfFJhYNdjZrmxiMw4NHMow,t9LiapsQABwMQeiF1Czl6w,,inside
orQM3j9mpvwcDIsvWUlhpg,zqEmarWiEUQ5jl9R4t8CnQ,Saturday Night Dance Club,inside
as9iATMp5qkEQt7rWPqBiQ,hx_9etInU71CGRs6xDjM0g,,inside
LvKb2bExzaGR5FnrhRt__Q,n7Ou1IB04deoaBb2AZ9jPA,Part of the decor!,inside
g_w-sJththN7t6CDGYH8Yg,Yu7gMbmsmfTIh1wGX7Eetw,Happy Hour,drink
1dmuAcksoX2J9AN--xQZAg,bjA-MBtEdiOtiBntcRw45A,Jackalope's Legendary can line-up!,drink
Nkb3JobC7m-WurzdBOBgUg,6POxtHV_ZIpCJKBd3u_efA,,menu
ub5qXRfmeR2tJRobCpblYg,aFhPwy7OhyKah4cJY2QdEQ,,outside
lpF22GOQZG5B_EkKAJvfZQ,TunmRrfZb7bt53T6HJi4UQ,,outside
gJDj7IxPxpJ5Px1tCWpcww,NJvh3pLAPYGFvk6qBKVg3g,"In drive thru, and theyre hiring.",outside
ZEWyG1CGix3mhGWE8gZMyw,zYy9lS8HlpbCHsGPmORTfA,The Rancher.,food
-CCahtrcwslwgH56KN1wDQ,nMn4CTJQPXqpgLltYQrxMA,Craft coffees,drink
5eUJGrnNm6JGwRiTeNeRCA,H3KgdVrqd52koUMjXPKWpQ,front window dining,outside
Yh9g2D8XP9LcBuXrUV-lQA,htx6Uime2SkiE-zC7hxb-g,Servers area just outside kitchen,inside
bgSnPAaHUY1CCwQZoDtS1g,z5nU7jIyr-_Hv5ZDH0nY1A,,drink
GnYlOLWl4morZlqoKmx2jQ,z4pCmH_yphNtse3ySNCzFw,My favorite place,outside
maJbwE4pP0qzuzBqNI28Rw,VHkyumKNlv4KW25uSKvKgg,,outside
bwql68JmQDmKpD8WJLUgsA,l5UkFPBgATZ5HCdeYw0iZQ,,outside
WO__w7IwLGQmY4yYIjB_Iw,iZNR8-rqsBL2afDk4Zxe8A,,food
BnLOu2SB3DkIeDncZiToaA,lm3kA-CcD2uiuvR1aelf8g,,inside
ALpBO5hlvRedxhKemtIrOQ,Eb_xjtN07qdrfQAfsb6L8w,Apple Turnover,food
EDGqej7mEpf90fq8X65yow,qWFSPglEUx8yjmNGRpk-bw,,outside
zlhvP3TyeDsbR_ddRgReAA,oo37sVFYkBTxyPqDpu6WPw,,outside
oZfIP2SOvM8JtOShtMlH_g,OaGf0Dp56ARhQwIDT90w_g,"Rolls, bowls and burritos",food
8YWhq-JGsxOF5c8HkyRl4Q,s9BgSa45FigvXA-g56JHDA,Smoothie and Fresh Ingredients,food
Ag8UcAK658kx6-TZ7XtVeQ,5bMJAHlV14oMVFIZOibd3w,,drink
8Olm4FnnqEuvT7vmjUitjQ,f_E5dlBz-78uL8tTQYNPew,Beautiful romantic ambiance,inside
t7l_bZUXs8ISsWzNqe5pfg,htDRn1cXDyimxz6BJWB3LQ,,drink
1JdLCPVvgjtWFd9P1-46DA,pXRrRf8fDv6yU3xp1E25hA,,drink
si8BY68vXsReNhY7gdcmow,pVwMHUYFMuwmRe6M--ZzwA,,outside
rX0fp4DBAbeEEViuEksFQQ,p1Y8bMd0ixx1dzj9oTjEOw,,drink
0lfYkU7M76r__ZBfLDhipA,BHx1SM6rfcowh0DwY-rwfQ,Beer Selections,menu
1VO9B4WSXiPq0xAbnwHQTw,_rVxte8rB9RcUT1uORHlhg,,food
d-sBwTBQi2UixD00il8RdA,pqcYTOo8kMYoNt4fjOm_vQ,,outside
T3fCNs9JqZH2qtgftyFy7A,Zxi0AGG2Dh-SeqHEMtuUYg,,inside
pnMl6nxJ2C5IcVh6g0unaQ,_UaTldka1sodVkg-pcNlZg,,inside
KUbUBVH1BK9zUrMYHY_kWw,MbrfN3NB-yRg93GdA5YM9w,,food
8kLCE1mX5_tkAnIHVpxyGw,5SbXk54zWe22jg95R-8Fjw,,drink
eG6lYfsIJSHP9i5_9B0UZQ,l4IeGBHXV2E8S8COd9rx9A,Sit outside people!,outside
XZyxFaTSrxxKuE1-GYHksA,Nk4qSOwcVdAT1CMOzU3O0g,Patio is lovely,outside
CKslJADigIU2xFYxLf2ONQ,_oRpJmQchbbEGEn3Xo8OPg,Menu,menu
pX9-dMeMQJPlTT6TCLtNbA,pq8x9lii-ZV1U4RJVG29Lg,,outside
e3YngXhHtPgPO-Drax6-Ag,ifC2ha-7HZt4xKUVou6wTw,,outside
NBymJzBFXUc18Ms6zg5xDA,iRIHK8-EwpeffwvoO4nzIA,,outside
lMzV2_w8jDXHlIE8ZEoVRg,YBps98IjEYe03M6ru_snLg,Pretty in Pink cocktail,drink
IuIaa_deUV9J1LrVFQ2K9w,Fd0t6Mc0uxUdhWzVwZSITA,,food
ZbAYZq9f0P31Bef2OxhG8g,eXh8XOL4Y6mC3xQ_NN8nHw,Selling Inga's popcorn as well,food
ttID6XIx1BWn6e-nngSwrQ,ws8ltnaTw9MJuF6fZehOVQ,Not appetizing Ding Dang Noodle,food
wySdX-aRyOHv8Lv36p7YJg,edJoBsse6nsF0BYh6pATAg,Obligatory outside shot,inside
JSOKUJEreLsuDtYELUiaOw,9xCprW96TZFLajnnN-w8Pg,Whiskey Caramel Donut,food
tWUAyzU0Wr8h2Z-TpQiA3Q,_C7QiQQc47AOEv4PE3Kong,Crawfish Johnny Cakes.,food
jQVWVbggAbZzp_nE0d7RAQ,i9TdM513qBCnSDpPttoKOQ,,drink
imQQnQyTV9yZtP5gLS3JmQ,i3yWnL5_TM5x2D00Yo1Btw,,inside
6l6Fqz7z8Rx_gTCDBbOUmw,k76iJ85psmDFnZ4Q6GjW7Q,12 kind of tastes bubble tea,drink
TG6p_VE4fkQEtlQ4WULc4Q,FEXhWNCMkv22qG04E83Qjg,,outside
kz59To6W7Flqt92IZ_IqSw,J_RXc0Rg6JawwhbqYg_Kdw,,drink
75sOkS_Ln2cjZrDFeTLqYA,SVFt22qfFNML2lOl_7g5WA,Rainbow maki and Mexican maki,food
KiE-8YBvKjwH5PaQRlvgJA,8gO0jq4LZU674XHM4R54_w,Winter melon milk cap,drink
pHp1UIuHOBP-1EKlDeN6NQ,bFln2Z17KfFIcEz4TRaHjw,Vegetable Bruschetta & Lemon Drop,food
BKhTmYO5KI8GNboy-K7htw,VXAPhFVCpwUjG2JIYCHRnw,Steak and fries! Such a perfect combo,food
EpSHnBz-OSY6tt1gZvgskg,teFjQxUqT8c-yxQdoILDVQ,,inside
JFVDOpkxG5MxgjekSAbvqQ,IWRClXjIBarIbY7WUWV-ug,,food
2d-4DWJ--tsfokqYwCo_jA,3Hz1tjW2YqD5JPJTe2I09A,close up with the pope in the background,food
JSAQ5q-dyTj-G6ggPY0IKw,m87qQsq2SMJruE9tVQTIrA,,menu
eszEA65gqiLzTsgw1pGe2Q,J_RXc0Rg6JawwhbqYg_Kdw,,outside
XcT4M1g_zkw7YRmNUHpqZw,ro3Rbsf4LwGepNb4i1779A,Outside view,outside
uc-Agc8V_8aDgwoHD8laNQ,GROalyyK79uPqR8GnwpRTw,,inside
NH3IYypXg6ZXJJrZg1loUg,8gMHbrXL-MSL6mmnn25l2g,Tropical staycation,food
wD1U7t3hV9Lul5TFSDT4vw,EQ-TZ2eeD_E0BHuvoaeG5Q,,drink
GixwnWOAKkejU3g0VCqDaQ,zaOhxcCakvXke6FQRcFg2w,,inside
mo0vYraBx4r8PsroMr0PyQ,8JRdV8M8b2bIZGH92gMQ0Q,Pink Lady Latte,drink
uOg-52q6PUumaxPvRKYNJA,5X43mcuo8-oq9NUZi5m7Jg,,outside
6PTvBKtYE8Ux_VXpJ2E5gA,9582WUc5l40_vQUWDLKxOA,,inside
QSctdCqC7STYLy1o_DuSOQ,2CDI713ATuxHfnB5b-sBdw,Portabello carpaccio,food
64QrsSSS01TdC6ENHkJDaQ,zznJox6-nmXlGYNWgTDwQQ,,drink
eIvBm4lfMHqCodSwoSDKWA,sJz2WhvVGW8jsdQhZ_BlUQ,Foundation Room is an upscale lounge w/ full bar & fine dining. Membership is not required to visit the lounge or dinning room.,inside
EwP0bU91j9Nt5LhMkuVOfw,9v19T4fTmMl5MPXmdUqWAA,,outside
U8DP8Lx36xzWNqcB1YuwUg,XowIr_jIS-1bgJbLXwp6-A,Tasting room,inside
CPGDIPoMd8rrBdtDdPtBaw,C73iFAmwEntIONkbd5fOuA,,drink
DSzbwN-sQqNUoE2FlspJTw,jjim_9elnNFCShf8WfoX3w,14. Strawberry Nutella Crepe,food
5yuZVMAC2SP6dLQPhjsh6A,jFOHteB8WBVjCg-DxZCPiA,,inside
DozH6ragNVR2KWD9Jh-7vA,nwVZnjRDhUrFo1kGahLIZQ,,outside
tp-8VDzjmmT8pD5ezu7OdA,TIeuWmX0lRLkwh5aYv9Q6w,,outside
JtpVkri-I8bjWHoP8hoHbQ,Tl24lMv2aCuLs4u45NquJQ,,inside
lE0sLmyuNKKmTImFBPCtHA,Zl5zVrIkTmGd8bP6dTJoyA,,drink
fCluZLOnSN2XbpObYHyVMw,6CpCnFzpyOV4ymhNP1AOGw,Menù,menu
OlXOiTGM0ih7EXjeFu8x_g,968Pa4ZZRrRLW5KeWL-k2Q,,drink
xdaEMbQMBfjoF_FGlgeeMA,XC30E7D4gfIrLmh4d4prSw,Curbside Pickup:  Sweet Potato Fries,food
ju4SuLlEBbQ2Rm9Hu_rsvA,9iSoPNBV54dj6L0rxO4RWw,"Mojito, margarita and mai tai",drink
jzh7Mo5X6zUB_lRYvgtEJg,Ve1V5bBuUCz_aB0K5s0x_w,Opened up my shrimp Alfredo In a daze ‍ there were 3 or 4 down there somewhere,food
rMPYtxKYrFU3ej_E-MDtng,agRssYozLGjGEsBZAo1Cbw,,inside
4-v7yMl9qSS8hWX5yfR6tg,EvImrqBh6vad8AxN6KxJ3g,,inside
S0rZGgiVSH96cUuFR20jbw,UKDDD0iGHRchvvuDWsoYLw,Menu 2 (March 2016),menu
LC6MpafXM7u8rL7_7A5kPg,uiHQEL5RQHSbZhSQDnGW4Q,,drink
SeBeCodoATwSLU5CWE5bXw,kaQ-ReAmU-xO2XnQsMFwRg,,outside
ioYgcEv0gZ8YSaesc22PMg,nTEmSvz8_DK-iK3miQFCwA,This patio is the bomb!,outside
oC_qQAGrGgKJ4PbNb9NR1A,VQcCL9PiNL_wkGf-uF3fjg,Baked Gulf Shrimp Tortellini and a French 75 with Gin,food
wDRppy9oZEUYC6LkAkmElg,papbVEKch3cma_aN1KuopA,,drink
b3L6QEbGy4QSobcwTG6f0g,pJfh3Ct8iL58NZa8ta-a5w,,outside
HkNDCA39LqvHV8S2QusK1g,tRo8kUT8DmVsKl-d00cgvQ,exterior entrance,outside
qgcTqq9JWo26NNK4XeuPSA,UVmCG_oK5adzgJdC9VhgNw,Fresh flowers,inside
N4zXXrDRRvyCjrZyozIYcg,0PTuPOOXkmoP0s5STUBY1w,Brooklyn,drink
cqqsX2FIL5rz-afocifMqQ,0ac5lGA_0wdKDnib3y59Xg,"Paloma | $14 Mezcal or tequila, grapefruit juice, pinch of salt, grapefruit syrup, lime juice, and jarrito.",drink
Ljat5a4NWzGzZ65ZeOV2fw,O3jPfTDRn5_1O3ZM_LuxQw,"Margerum Tasting Room at Hotel Californian, just a block from the beach!",outside
cIYonxNygbjCeLDnRpdfVQ,0FzbiQyBnFnH1OkMol_mgQ,,inside
rKnH8pXtKPTGO0tziYPRXQ,7gqRNDQs9ezTngtXCZ03Fg,,inside
GZYmofyDeWljPXhi16HYKg,Ec4cYLwYsRo_-xgji1hvpQ,Look for Coyote Pause Cafe in the Cat Mountain Station artisan shopping center.,outside
bOF8lwVb_twp29kg7ncbmA,OsqZfeV7E3P0DQ8tShaTLw,,food
nilggKkEySfAb-fjzpSVqw,w0lcP2ngFaUpBGi5yzlYDw,,food
j1LlltKtTIc8ldggHSQy_Q,ySn36gFeTJ0fR8CG-Q2DuA,,food
XAbtG8652wf1XoB9rWgyZA,6LFhb-DEcVDnG3HZfHt1Qw,Patio out there,inside
1VEnNwQnx3WpDBn_t3rbLQ,L-pw3AjuanRy5M5s5ROPVQ,Kimbap (R4) ($8.90),food
rr_Z47ZU8MFZYg1CFInUTQ,Mr7Aov2n7wPCpwaUxk8lCw,Lomo Saltado,food
LOAv2QTnVUMZtDNZthlavw,q2iS794-52tFAC2ScQFTug,"Menu. The one that started it all was pretty darn good. Goat cheese, habanero, with a raspberry ribbon",menu
OwCZlhhtzVNzCBJjtHPXkQ,dBLJTwDHD_SHGnE4gwPWMQ,,drink
SULux-U4obYXYRzABjrhEg,VgAKmXE8B7J0I_O_R13UKQ,,inside
O1gWke2obDhifuxgCMhExg,zgUQi2r1doPDAxM2sVttdw,,food
5hNM6b6Ge0XVhqIu23BC0w,Qc9r_Vbrx2I4yQmvPIP_0A,,menu
1TWg9kRdbthdZ2HdP8qduQ,QSyFMbBkhxygLygYOEXBdw,,outside
ciUFAlFC_8J-BW0SjCjrbg,0y5x2QxXdeHvs_m0hoO84Q,Lengua（beef tongue) burrito,food
RS0DxYGi_TTadM5qDcqg_w,C6KP0hSutumHzLDCFyjvJQ,,food
0c-XQcazan2WPUVvcjtnUw,KfwrjxMTV_kYi93cMDQzOw,Talk about a line up! This place has it all & the service is complimented with a smile. Thank you Angie for the delicious bevvie! Cheers,drink
vvUzP2pN7IOicxU5Ch9ybQ,My9NAWShKtNqBYw7200qOw,Prickly Pear Marg,drink
5t5K_tpDtRBT7KvH8wjwsQ,3uFbY8sz2hRj-uOgXOfBww,,outside
blLOw0bCNrAJCkI3dNyRpg,TDRw3TX_lMAqwsHRfVOiRQ,,food
ybvWQTkgTbibCRQTPMe5sg,qKvQzhukpomdY3ITSSJ5eg,Rose milk tea with strawberry hearts! So cute and delicious!,drink
9s-un6kzacDoCxM2DAa9qg,mj29-9AHH3OfaGWLPM2Jnw,Tankie's Tavern,outside
9YiRJLVqp9G0DG_Ta6UQ6w,wdJiF4lIM8Toz-wbYaMLdA,,drink
LexmcEAZ2UooRMWwChlGqA,ppgoocYga1HPYL6lsIZvnw,"Designed to look like an old world piazza, the award-winning* International Bistro features charming cobblestone paths, terraces and more.",outside
JHB43znF8ldPtrUA0aU5Ig,UhNeXD7-v7wDZOqxNLgLXA,"Lunch teriyaki chicken. Needs more sauce, was bland. Chicken was average.",food
qJFZ1Vc6Z_x7zRzBep8boA,cR_5wHI9bMpcVma8OH5dsQ,Upstairs Family Room Fireplace,inside
LFUs9x-Fna67c6FaUYcYfQ,K4wVovK22PnUpCNgy30KSA,"North End IPA 5.7% ABV, 50 IBU - Cans Only",drink
vQ7PzgA9E5eq2QWEsaZIgg,nk2a2nI1jfln9zLpxEvTnw,Bad Haircut!,drink
cUtlXyoHzAM_ysa-qbCEBA,erKdzQkHP5Ac9dYJjrkUFA,,drink
FOCF_Nh9SOpuIbXwkD7wJA,HY-MXAqblxgRPkxfyhi_ig,Bread pudding,food
U1AkAzAPNvM_Dxp_FiV3zg,CGqmAkVKvp1Wpkp2H2XwhQ,,outside
-RI4gqt4PRrFKaAmSAEzFw,ZN2JQelvkR0Vr6bLsa0GTg,,outside
ooot3j_EExCvId36xCsvUw,O4ZaqslyHdkCpyv4JQDzMw,,menu
XH0tisse81DJZ7ufy6oxlA,VszpqEug1SY_TARbN6eROw,,outside
YfVbQU8roMDJlovhM_-PPw,1C9nk1-vA2EoBCeNb2M5HA,"Grilled foie grass. Sweet corn purée, confit mushroom, smoked duck. Amazing",food
zRkorN_HTDNBBOylPpPvRw,pWT3WAUvww4iqF-v2htBXA,Seared tuna and polenta an asparagus,food
1xmFh0lDHPI5UIYOvoE2JA,VnTYDvjPCmfHw_htZ3BIfQ,Parkview Room,inside
